protein_id,reaction_id
Q870B9,RHEA:10164
Q87DY6,RHEA:10164
Q87LQ0,RHEA:10164
Q87WD5,RHEA:10164
Q886M3,RHEA:10164
Q88MF9,RHEA:10164
Q88VW2,RHEA:10164
Q88YH3,RHEA:10164
Q898R0,RHEA:10164
Q89KV6,RHEA:10164
Q89Z05,RHEA:10164
Q8C042,RHEA:10164
Q8CPY3,RHEA:10164
Q8D2K1,RHEA:10164
Q8DC62,RHEA:10164
Q8DL40,RHEA:10164
Q8DTS9,RHEA:10164
Q8EBR0,RHEA:10164
Q8ENP5,RHEA:10164
Q8EW32,RHEA:10164
Q8F4T8,RHEA:10164
Q8FQS7,RHEA:10164
Q8G0G3,RHEA:10164
Q8G5I9,RHEA:10164
Q8GE63,RHEA:10164
Q8GR70,RHEA:10164
Q8K9E0,RHEA:10164
Q8KB35,RHEA:10164
Q8KG25,RHEA:10164
Q8KNX9,RHEA:10164
Q8L202,RHEA:10164
Q8NKC2,RHEA:10164
Q8NRS1,RHEA:10164
Q8P9Z3,RHEA:10164
Q8PLS0,RHEA:10164
Q8PT81,RHEA:10164
Q8R967,RHEA:10164
Q8RI55,RHEA:10164
Q8RP81,RHEA:10164
Q8TQ79,RHEA:10164
Q8TUV6,RHEA:10164
Q8U477,RHEA:10164
Q8UFH1,RHEA:10164
Q8XKU4,RHEA:10164
Q8Y0B5,RHEA:10164
Q8YHF0,RHEA:10164
Q8YRB0,RHEA:10164
Q8ZYE7,RHEA:10164
Q92Q98,RHEA:10164
Q967Y8,RHEA:10164
Q96VP4,RHEA:10164
Q96X30,RHEA:10164
Q96X46,RHEA:10164
Q972B6,RHEA:10164
Q979Z9,RHEA:10164
Q97L52,RHEA:10164
Q97ZJ3,RHEA:10164
Q98MZ3,RHEA:10164
Q98Q50,RHEA:10164
Q9A7J9,RHEA:10164
Q9BPL7,RHEA:10164
Q9C9C4,RHEA:10164
Q9CD42,RHEA:10164
Q9CIT0,RHEA:10164
Q9F2Q3,RHEA:10164
Q9F3P9,RHEA:10164
Q9HDT3,RHEA:10164
Q9HJT1,RHEA:10164
Q9HQI9,RHEA:10164
Q9HXZ5,RHEA:10164
Q9JU46,RHEA:10164
Q9JZ53,RHEA:10164
Q9K717,RHEA:10164
Q9KPC5,RHEA:10164
Q9LEI9,RHEA:10164
Q9LEJ0,RHEA:10164
Q9PDT8,RHEA:10164
Q9PJF3,RHEA:10164
Q9PQV9,RHEA:10164
Q9PVK2,RHEA:10164
Q9RR60,RHEA:10164
Q9U615,RHEA:10164
Q9UAE6,RHEA:10164
Q9UAL5,RHEA:10164
Q9UXZ0,RHEA:10164
Q9W7L0,RHEA:10164
Q9W7L1,RHEA:10164
Q9W7L2,RHEA:10164
Q9XDS7,RHEA:10164
Q9XSJ4,RHEA:10164
Q9Y927,RHEA:10164
Q9Z7A6,RHEA:10164
Q9ZMS6,RHEA:10164
Q9ZW34,RHEA:10164
W7JLR6,RHEA:10164
A2BTH4,RHEA:10168
A2BYX6,RHEA:10168
A2C539,RHEA:10168
A2CBW8,RHEA:10168
A3PF83,RHEA:10168
A5GIZ3,RHEA:10168
A8G798,RHEA:10168
A9BCT3,RHEA:10168
Q02189,RHEA:10168
Q318E9,RHEA:10168
Q3AMI3,RHEA:10168
Q3AUU5,RHEA:10168
Q46IM0,RHEA:10168
Q7NL66,RHEA:10168
Q7U4P7,RHEA:10168
Q7V586,RHEA:10168
Q93SN8,RHEA:10168
Q93TL6,RHEA:10168
Q9K4U6,RHEA:10168
A1KBP4,RHEA:10172
A1TRI4,RHEA:10172
A1TWS1,RHEA:10172
A1V1X3,RHEA:10172
A1VUF3,RHEA:10172
A3MME1,RHEA:10172
A3NYK1,RHEA:10172
A4JBY8,RHEA:10172
O05527,RHEA:10172
O05690,RHEA:10172
Q0BHU5,RHEA:10172
Q0K9H3,RHEA:10172
Q122D1,RHEA:10172
Q13Q76,RHEA:10172
Q1BYN6,RHEA:10172
Q1LLY7,RHEA:10172
Q21U20,RHEA:10172
Q2SYN3,RHEA:10172
Q39J35,RHEA:10172
Q46ZT8,RHEA:10172
Q4W8C9,RHEA:10172
Q62I60,RHEA:10172
Q63RF6,RHEA:10172
Q8XZR1,RHEA:10172
Q9X6X9,RHEA:10172
A0A0D4BSN8,RHEA:10176
O75891,RHEA:10180
P28037,RHEA:10180
Q3SY69,RHEA:10180
Q5RFM9,RHEA:10180
Q63ZT8,RHEA:10180
Q6GNL7,RHEA:10180
Q8K009,RHEA:10180
Q8R0Y6,RHEA:10180
P00632,RHEA:10184
Q59093,RHEA:10184
A0A1D8PTW6,RHEA:10188
A0A6S5ZZ88,RHEA:10188
D4GWR6,RHEA:10188
F9X3D9,RHEA:10188
I1RY35,RHEA:10188
K7PL94,RHEA:10188
O02734,RHEA:10188
P13704,RHEA:10188
P17425,RHEA:10188
P22791,RHEA:10188
P23228,RHEA:10188
P54839,RHEA:10188
P54868,RHEA:10188
P54869,RHEA:10188
P54870,RHEA:10188
P54871,RHEA:10188
P54872,RHEA:10188
P54873,RHEA:10188
P54874,RHEA:10188
P54961,RHEA:10188
Q01581,RHEA:10188
Q2KIE6,RHEA:10188
Q4P3F1,RHEA:10188
Q4WBQ3,RHEA:10188
Q4WXT8,RHEA:10188
Q5R7Z9,RHEA:10188
Q86HL5,RHEA:10188
Q8JZK9,RHEA:10188
Q9FD71,RHEA:10188
O31339,RHEA:10192
O31427,RHEA:10192
P10091,RHEA:10192
P14788,RHEA:10192
P16676,RHEA:10192
P40860,RHEA:10192
P56344,RHEA:10192
P63354,RHEA:10192
P74548,RHEA:10192
P9WQM0,RHEA:10192
Q5YZY9,RHEA:10192
Q609Q1,RHEA:10192
Q62K82,RHEA:10192
Q63TY1,RHEA:10192
Q65T42,RHEA:10192
Q668K6,RHEA:10192
Q6D201,RHEA:10192
Q6F9A8,RHEA:10192
Q6NBT1,RHEA:10192
Q73XU8,RHEA:10192
Q7N6Z2,RHEA:10192
Q7NIW1,RHEA:10192
Q7NWX3,RHEA:10192
Q7NX01,RHEA:10192
Q7UC29,RHEA:10192
Q7VZE5,RHEA:10192
Q7W9U5,RHEA:10192
Q7WGW1,RHEA:10192
Q81GU1,RHEA:10192
Q82WT5,RHEA:10192
Q85A69,RHEA:10192
Q87DT9,RHEA:10192
Q88AS5,RHEA:10192
Q88CL2,RHEA:10192
Q89UD2,RHEA:10192
Q8D0W8,RHEA:10192
Q8D653,RHEA:10192
Q8DIA0,RHEA:10192
Q8E8K8,RHEA:10192
Q8EBC3,RHEA:10192
Q8F6Z1,RHEA:10192
Q8FFB3,RHEA:10192
Q8PC11,RHEA:10192
Q8PNN4,RHEA:10192
Q8UA73,RHEA:10192
Q8UH62,RHEA:10192
Q8XBJ8,RHEA:10192
Q8XZP8,RHEA:10192
Q8Z0H0,RHEA:10192
Q8Z4V6,RHEA:10192
Q92VJ2,RHEA:10192
Q92XW1,RHEA:10192
Q93DX8,RHEA:10192
Q98K23,RHEA:10192
Q9A7X1,RHEA:10192
Q9G4F5,RHEA:10192
Q9I6L0,RHEA:10192
Q9JUX4,RHEA:10192
Q9JZW0,RHEA:10192
Q9K876,RHEA:10192
Q9KUI0,RHEA:10192
Q9MUN1,RHEA:10192
Q9PDN2,RHEA:10192
Q9TKX3,RHEA:10192
A0A0H2WWB5,RHEA:10196
A0A0P0ZBS7,RHEA:10196
A0PLU7,RHEA:10196
A0QRG0,RHEA:10196
A1JKU9,RHEA:10196
A4WCP6,RHEA:10196
A6TBV5,RHEA:10196
A7FGT5,RHEA:10196
A8A2C9,RHEA:10196
A8ADX2,RHEA:10196
A9MJB9,RHEA:10196
A9N5A5,RHEA:10196
B1A612,RHEA:10196
B1JH91,RHEA:10196
B1LLL6,RHEA:10196
B2HRP4,RHEA:10196
B2K7Z0,RHEA:10196
B2TW47,RHEA:10196
B4EZ39,RHEA:10196
B4SYX8,RHEA:10196
B4TBH3,RHEA:10196
B4TPI9,RHEA:10196
B5EZI5,RHEA:10196
B5FFK8,RHEA:10196
B5FPE5,RHEA:10196
B5RCD1,RHEA:10196
B5XNX3,RHEA:10196
B6EJ59,RHEA:10196
B7LM69,RHEA:10196
B7M5U4,RHEA:10196
B7MXE4,RHEA:10196
B7N5M7,RHEA:10196
B7NNU1,RHEA:10196
B7UFS4,RHEA:10196
C0Q062,RHEA:10196
C5B7H9,RHEA:10196
C6DBP5,RHEA:10196
O34514,RHEA:10196
P44961,RHEA:10196
P58484,RHEA:10196
P58485,RHEA:10196
P9WJP3,RHEA:10196
Q0TFI0,RHEA:10196
Q1CHT2,RHEA:10196
Q1R9F3,RHEA:10196
Q31YJ6,RHEA:10196
Q32DS7,RHEA:10196
Q3YZU5,RHEA:10196
Q44244,RHEA:10196
Q47Q21,RHEA:10196
Q55117,RHEA:10196
Q57M50,RHEA:10196
Q5E484,RHEA:10196
Q5L1G9,RHEA:10196
Q5PN73,RHEA:10196
Q5SJX8,RHEA:10196
Q669D0,RHEA:10196
Q6ARP5,RHEA:10196
Q6D7W1,RHEA:10196
Q6MQC7,RHEA:10196
Q7N2K6,RHEA:10196
Q838J7,RHEA:10196
Q83QT6,RHEA:10196
Q8DJP8,RHEA:10196
Q8FFL4,RHEA:10196
Q927X3,RHEA:10196
Q9CBB2,RHEA:10196
Q9CLV7,RHEA:10196
Q9KQM6,RHEA:10196
Q9RYA6,RHEA:10196
P40952,RHEA:10200
Q48303,RHEA:10204
O14133,RHEA:10208
O95260,RHEA:10208
O96539,RHEA:10208
P16639,RHEA:10208
Q2PFX0,RHEA:10208
Q55EI0,RHEA:10208
Q9C776,RHEA:10208
Q9Z2A5,RHEA:10208
Q9ZT48,RHEA:10208
P22256,RHEA:10212
Q88FI7,RHEA:10212
Q88RB9,RHEA:10212
Q9I6M4,RHEA:10212
A1CL96,RHEA:10216
A1D624,RHEA:10216
A2QU77,RHEA:10216
A2X6X1,RHEA:10216
A2XUW1,RHEA:10216
A2Y4B6,RHEA:10216
A2YCH5,RHEA:10216
A3LUB9,RHEA:10216
A4QXX4,RHEA:10216
A8XA58,RHEA:10216
G5EFV5,RHEA:10216
O13958,RHEA:10216
O14098,RHEA:10216
O80345,RHEA:10216
O96821,RHEA:10216
P06242,RHEA:10216
P06493,RHEA:10216
P0C661,RHEA:10216
P0CS77,RHEA:10216
P11440,RHEA:10216
P13863,RHEA:10216
P19026,RHEA:10216
P20911,RHEA:10216
P23111,RHEA:10216
P23293,RHEA:10216
P23572,RHEA:10216
P23573,RHEA:10216
P24033,RHEA:10216
P24100,RHEA:10216
P24923,RHEA:10216
P25859,RHEA:10216
P28567,RHEA:10216
P29618,RHEA:10216
P29619,RHEA:10216
P29620,RHEA:10216
P34112,RHEA:10216
P34556,RHEA:10216
P35567,RHEA:10216
P39073,RHEA:10216
P39951,RHEA:10216
P43290,RHEA:10216
P46551,RHEA:10216
P48734,RHEA:10216
P49336,RHEA:10216
P50613,RHEA:10216
P50750,RHEA:10216
P51952,RHEA:10216
P51953,RHEA:10216
P51958,RHEA:10216
P52389,RHEA:10216
P54685,RHEA:10216
P85051,RHEA:10216
P90866,RHEA:10216
P93101,RHEA:10216
Q01917,RHEA:10216
Q03147,RHEA:10216
Q03957,RHEA:10216
Q06309,RHEA:10216
Q07785,RHEA:10216
Q0CQK1,RHEA:10216
Q0IJ08,RHEA:10216
Q0J4I1,RHEA:10216
Q0TWJ7,RHEA:10216
Q12126,RHEA:10216
Q13627,RHEA:10216
Q17IE8,RHEA:10216
Q1EBK0,RHEA:10216
Q26671,RHEA:10216
Q27032,RHEA:10216
Q2GYV9,RHEA:10216
Q2QSL4,RHEA:10216
Q2TAE3,RHEA:10216
Q2UC58,RHEA:10216
Q2V419,RHEA:10216
Q336M2,RHEA:10216
Q38772,RHEA:10216
Q38773,RHEA:10216
Q38774,RHEA:10216
Q38775,RHEA:10216
Q41639,RHEA:10216
Q4FCZ5,RHEA:10216
Q4I5U9,RHEA:10216
Q4P9T2,RHEA:10216
Q4V862,RHEA:10216
Q4WYR6,RHEA:10216
Q4Y4B1,RHEA:10216
Q4Z6R1,RHEA:10216
Q5AHK2,RHEA:10216
Q5BAE1,RHEA:10216
Q5EAB2,RHEA:10216
Q5JK68,RHEA:10216
Q5RCH1,RHEA:10216
Q5Z754,RHEA:10216
Q5ZKN1,RHEA:10216
Q61214,RHEA:10216
Q63470,RHEA:10216
Q66KH9,RHEA:10216
Q6BM25,RHEA:10216
Q6BV06,RHEA:10216
Q6C842,RHEA:10216
Q6CCB0,RHEA:10216
Q6CR51,RHEA:10216
Q6CRA9,RHEA:10216
Q6FKC6,RHEA:10216
Q6FQ83,RHEA:10216
Q6GLD8,RHEA:10216
Q6I5Y0,RHEA:10216
Q6K5F8,RHEA:10216
Q6P3N6,RHEA:10216
Q6Z8C8,RHEA:10216
Q6ZAG3,RHEA:10216
Q751F5,RHEA:10216
Q75D46,RHEA:10216
Q7RM49,RHEA:10216
Q7SXE8,RHEA:10216
Q7ZX42,RHEA:10216
Q84SN3,RHEA:10216
Q84TI6,RHEA:10216
Q871M9,RHEA:10216
Q8JH47,RHEA:10216
Q8L4P8,RHEA:10216
Q8LF80,RHEA:10216
Q8LG64,RHEA:10216
Q8R3L8,RHEA:10216
Q8SQW2,RHEA:10216
Q8SW92,RHEA:10216
Q8W4P1,RHEA:10216
Q95YH0,RHEA:10216
Q96VK3,RHEA:10216
Q96WV9,RHEA:10216
Q99J95,RHEA:10216
Q9C9M7,RHEA:10216
Q9C9U2,RHEA:10216
Q9DG98,RHEA:10216
Q9DGA2,RHEA:10216
Q9DGA5,RHEA:10216
Q9DGD3,RHEA:10216
Q9LFT8,RHEA:10216
Q9LMT0,RHEA:10216
Q9TVL3,RHEA:10216
Q9VT57,RHEA:10216
Q9W739,RHEA:10216
Q9XZD6,RHEA:10216
Q9Y7W4,RHEA:10216
A0AJ48,RHEA:10220
A0KFT8,RHEA:10220
A0LUB6,RHEA:10220
A1A1W2,RHEA:10220
A1B3B3,RHEA:10220
A1JNV3,RHEA:10220
A1KS60,RHEA:10220
A1QZF9,RHEA:10220
A1RSH9,RHEA:10220
A2RC49,RHEA:10220
A2RIB1,RHEA:10220
A2SU89,RHEA:10220
A3CYG9,RHEA:10220
A3DDC9,RHEA:10220
A3MXW0,RHEA:10220
A3PIU9,RHEA:10220
A3Q0S2,RHEA:10220
A4VYU1,RHEA:10220
A4W9W0,RHEA:10220
A4WN67,RHEA:10220
A4WR15,RHEA:10220
A5CC73,RHEA:10220
A5FMI1,RHEA:10220
A5IZH1,RHEA:10220
A5UKJ0,RHEA:10220
A5UUZ9,RHEA:10220
A5VHU6,RHEA:10220
A6GW04,RHEA:10220
A6KZL8,RHEA:10220
A6LGF1,RHEA:10220
A6M293,RHEA:10220
A6T9Y5,RHEA:10220
A6URQ1,RHEA:10220
A6UZV3,RHEA:10220
A6WCS8,RHEA:10220
A7FYR9,RHEA:10220
A7INU9,RHEA:10220
A7MMK1,RHEA:10220
A7NK64,RHEA:10220
A7Z7R1,RHEA:10220
A8AH18,RHEA:10220
A8AZI5,RHEA:10220
A8EYE9,RHEA:10220
A8F228,RHEA:10220
A8FGA6,RHEA:10220
A8GDY0,RHEA:10220
A8GNW7,RHEA:10220
A8LQM0,RHEA:10220
A8YX30,RHEA:10220
A8ZUK6,RHEA:10220
A9KMS8,RHEA:10220
A9M1J5,RHEA:10220
A9MEH2,RHEA:10220
A9NHF4,RHEA:10220
B0BY69,RHEA:10220
B0SXC3,RHEA:10220
B1IFG0,RHEA:10220
B1L203,RHEA:10220
B1MW54,RHEA:10220
B1VAA7,RHEA:10220
B1W1W0,RHEA:10220
B1ZUZ4,RHEA:10220
B2GF15,RHEA:10220
B2IAX9,RHEA:10220
B2IN18,RHEA:10220
B2RHN4,RHEA:10220
B2S074,RHEA:10220
B2TQ95,RHEA:10220
B2UYM8,RHEA:10220
B2VEN3,RHEA:10220
B3CM50,RHEA:10220
B3CV32,RHEA:10220
B3ERY6,RHEA:10220
B3R0D7,RHEA:10220
B4U045,RHEA:10220
B4UGQ8,RHEA:10220
B5E3A7,RHEA:10220
B5QV10,RHEA:10220
B5RLQ9,RHEA:10220
B5RRH9,RHEA:10220
B5XJ70,RHEA:10220
B5XWP0,RHEA:10220
B5ZAU9,RHEA:10220
B6EHW3,RHEA:10220
B6YWK6,RHEA:10220
B7GTN2,RHEA:10220
B7LQN3,RHEA:10220
B7M0J4,RHEA:10220
B7V6L2,RHEA:10220
B7XHC1,RHEA:10220
B8D726,RHEA:10220
B8D8S2,RHEA:10220
B8DHE4,RHEA:10220
B8DU64,RHEA:10220
B8EI82,RHEA:10220
B8FGS9,RHEA:10220
B8G0N6,RHEA:10220
B8JFS8,RHEA:10220
B9DN75,RHEA:10220
B9DSZ3,RHEA:10220
B9DZQ6,RHEA:10220
B9E7E5,RHEA:10220
B9KQU0,RHEA:10220
B9LTA6,RHEA:10220
C0M6G7,RHEA:10220
C0MEE0,RHEA:10220
C0Q5T3,RHEA:10220
C1CAS7,RHEA:10220
C1CU03,RHEA:10220
C1DCW5,RHEA:10220
C1FLY1,RHEA:10220
C1KVP5,RHEA:10220
C3KUT7,RHEA:10220
C3N8R2,RHEA:10220
C3NMQ6,RHEA:10220
C3PNX7,RHEA:10220
C4K0N9,RHEA:10220
C4K4B6,RHEA:10220
C4KJ87,RHEA:10220
C4V6W1,RHEA:10220
C5A5R0,RHEA:10220
C6A0Z6,RHEA:10220
C6DK25,RHEA:10220
F4HWL4,RHEA:10220
O14055,RHEA:10220
O27795,RHEA:10220
O29482,RHEA:10220
O51343,RHEA:10220
O58739,RHEA:10220
O67632,RHEA:10220
O74890,RHEA:10220
O83806,RHEA:10220
O84065,RHEA:10220
P00952,RHEA:10220
P04077,RHEA:10220
P0AGJ9,RHEA:10220
P0DG63,RHEA:10220
P0DM33,RHEA:10220
P12063,RHEA:10220
P22326,RHEA:10220
P25151,RHEA:10220
P28669,RHEA:10220
P36421,RHEA:10220
P41256,RHEA:10220
P47693,RHEA:10220
P48527,RHEA:10220
P54577,RHEA:10220
P56417,RHEA:10220
P57221,RHEA:10220
P73141,RHEA:10220
P75122,RHEA:10220
P95982,RHEA:10220
P9WFT1,RHEA:10220
Q02SV2,RHEA:10220
Q031T7,RHEA:10220
Q03HI6,RHEA:10220
Q03IK0,RHEA:10220
Q03UK8,RHEA:10220
Q04CC7,RHEA:10220
Q04D20,RHEA:10220
Q0SNE3,RHEA:10220
Q0SVA4,RHEA:10220
Q0TTF4,RHEA:10220
Q11UV9,RHEA:10220
Q12W06,RHEA:10220
Q164D9,RHEA:10220
Q1B7S2,RHEA:10220
Q1GBW9,RHEA:10220
Q1GI60,RHEA:10220
Q1JNY0,RHEA:10220
Q1RBF8,RHEA:10220
Q1RI22,RHEA:10220
Q1WSF8,RHEA:10220
Q251G4,RHEA:10220
Q29465,RHEA:10220
Q2FNA1,RHEA:10220
Q2G6I4,RHEA:10220
Q2GI13,RHEA:10220
Q2GIN1,RHEA:10220
Q2IPT7,RHEA:10220
Q2JIV0,RHEA:10220
Q2JSX8,RHEA:10220
Q2KV13,RHEA:10220
Q2LR98,RHEA:10220
Q2NHE1,RHEA:10220
Q2NJG7,RHEA:10220
Q2NT02,RHEA:10220
Q2RHS8,RHEA:10220
Q2RSR3,RHEA:10220
Q2S238,RHEA:10220
Q2S8Y9,RHEA:10220
Q2SRK6,RHEA:10220
Q2SZ62,RHEA:10220
Q2W2T6,RHEA:10220
Q2YBR1,RHEA:10220
Q30SN2,RHEA:10220
Q316W7,RHEA:10220
Q319F8,RHEA:10220
Q31E84,RHEA:10220
Q320Z4,RHEA:10220
Q32FD6,RHEA:10220
Q38XK7,RHEA:10220
Q39JJ6,RHEA:10220
Q39WF4,RHEA:10220
Q3A220,RHEA:10220
Q3ABU4,RHEA:10220
Q3AHU0,RHEA:10220
Q3ARF2,RHEA:10220
Q3AZE2,RHEA:10220
Q3B5D0,RHEA:10220
Q3BNC2,RHEA:10220
Q3II62,RHEA:10220
Q3ILJ9,RHEA:10220
Q3IQU8,RHEA:10220
Q3J3I3,RHEA:10220
Q3JCM3,RHEA:10220
Q3JNS0,RHEA:10220
Q3K3L4,RHEA:10220
Q3K5W9,RHEA:10220
Q3KMV9,RHEA:10220
Q3MEN7,RHEA:10220
Q3SLJ8,RHEA:10220
Q3SS12,RHEA:10220
Q3YT49,RHEA:10220
Q3Z8V6,RHEA:10220
Q3ZX03,RHEA:10220
Q46BQ5,RHEA:10220
Q46JD7,RHEA:10220
Q475S5,RHEA:10220
Q47B76,RHEA:10220
Q47N93,RHEA:10220
Q47V01,RHEA:10220
Q48NN3,RHEA:10220
Q48VR3,RHEA:10220
Q492T7,RHEA:10220
Q49900,RHEA:10220
Q49YG2,RHEA:10220
Q4A5E2,RHEA:10220
Q4A8U9,RHEA:10220
Q4FMN5,RHEA:10220
Q4FQ91,RHEA:10220
Q4JCH6,RHEA:10220
Q4JVY5,RHEA:10220
Q4K517,RHEA:10220
Q4KM49,RHEA:10220
Q4L774,RHEA:10220
Q4QL45,RHEA:10220
Q4UL45,RHEA:10220
Q4ZMM7,RHEA:10220
Q54WD9,RHEA:10220
Q57834,RHEA:10220
Q5E424,RHEA:10220
Q5FAF7,RHEA:10220
Q5FF40,RHEA:10220
Q5FMI6,RHEA:10220
Q5FR80,RHEA:10220
Q5GT37,RHEA:10220
Q5H5K1,RHEA:10220
Q5HCB5,RHEA:10220
Q5HF45,RHEA:10220
Q5HTJ2,RHEA:10220
Q5I0L3,RHEA:10220
Q5JF63,RHEA:10220
Q5KW48,RHEA:10220
Q5L661,RHEA:10220
Q5LJ19,RHEA:10220
Q5LQK5,RHEA:10220
Q5M2F3,RHEA:10220
Q5M4D1,RHEA:10220
Q5N1U0,RHEA:10220
Q5NGY5,RHEA:10220
Q5NLZ3,RHEA:10220
Q5P7U2,RHEA:10220
Q5P9K5,RHEA:10220
Q5QVP5,RHEA:10220
Q5R8T5,RHEA:10220
Q5SIH0,RHEA:10220
Q5V4J1,RHEA:10220
Q5WEB8,RHEA:10220
Q5WYX4,RHEA:10220
Q5X7H7,RHEA:10220
Q5XE99,RHEA:10220
Q5YYA4,RHEA:10220
Q5ZJ08,RHEA:10220
Q5ZY07,RHEA:10220
Q601Y5,RHEA:10220
Q60AU5,RHEA:10220
Q62HB4,RHEA:10220
Q631P9,RHEA:10220
Q63QX0,RHEA:10220
Q650K7,RHEA:10220
Q65G35,RHEA:10220
Q65MW0,RHEA:10220
Q65T71,RHEA:10220
Q661P9,RHEA:10220
Q66A49,RHEA:10220
Q67QD6,RHEA:10220
Q68WH9,RHEA:10220
Q6A7W0,RHEA:10220
Q6AGC2,RHEA:10220
Q6AJ82,RHEA:10220
Q6D5V2,RHEA:10220
Q6DIJ1,RHEA:10220
Q6F0M8,RHEA:10220
Q6FG10,RHEA:10220
Q6FZW4,RHEA:10220
Q6G3B6,RHEA:10220
Q6HBJ0,RHEA:10220
Q6KH97,RHEA:10220
Q6L2J1,RHEA:10220
Q6LUR9,RHEA:10220
Q6M0K7,RHEA:10220
Q6MC06,RHEA:10220
Q6MNQ2,RHEA:10220
Q6MST3,RHEA:10220
Q6N703,RHEA:10220
Q6NHG2,RHEA:10220
Q6TGS6,RHEA:10220
Q6YQA6,RHEA:10220
Q71Z70,RHEA:10220
Q72DH6,RHEA:10220
Q72Y10,RHEA:10220
Q72Z73,RHEA:10220
Q73G50,RHEA:10220
Q73PD8,RHEA:10220
Q740F5,RHEA:10220
Q74E25,RHEA:10220
Q74LL0,RHEA:10220
Q74MD3,RHEA:10220
Q7B9Y9,RHEA:10220
Q7MAH6,RHEA:10220
Q7MCN7,RHEA:10220
Q7MXD8,RHEA:10220
Q7N3W6,RHEA:10220
Q7N9W0,RHEA:10220
Q7NBH9,RHEA:10220
Q7ND21,RHEA:10220
Q7NTI2,RHEA:10220
Q7TTW9,RHEA:10220
Q7TUT0,RHEA:10220
Q7UM14,RHEA:10220
Q7V0D7,RHEA:10220
Q7VAP7,RHEA:10220
Q7VHY1,RHEA:10220
Q7VN81,RHEA:10220
Q7VR52,RHEA:10220
Q7VUW5,RHEA:10220
Q7W3Z8,RHEA:10220
Q7WFD0,RHEA:10220
Q7ZX51,RHEA:10220
Q815S0,RHEA:10220
Q817A2,RHEA:10220
Q81KS9,RHEA:10220
Q81XC6,RHEA:10220
Q823H9,RHEA:10220
Q829F2,RHEA:10220
Q82UQ1,RHEA:10220
Q834C7,RHEA:10220
Q83EX7,RHEA:10220
Q83HH5,RHEA:10220
Q83KY0,RHEA:10220
Q87F06,RHEA:10220
Q87J85,RHEA:10220
Q87LY8,RHEA:10220
Q889Y8,RHEA:10220
Q88QQ2,RHEA:10220
Q88TV5,RHEA:10220
Q891D3,RHEA:10220
Q89AW3,RHEA:10220
Q89M63,RHEA:10220
Q8A2S5,RHEA:10220
Q8BYL4,RHEA:10220
Q8CS48,RHEA:10220
Q8CXA5,RHEA:10220
Q8D2L6,RHEA:10220
Q8D5N2,RHEA:10220
Q8DBX3,RHEA:10220
Q8DMR1,RHEA:10220
Q8DS44,RHEA:10220
Q8E241,RHEA:10220
Q8E7K0,RHEA:10220
Q8EHB3,RHEA:10220
Q8EUX2,RHEA:10220
Q8F411,RHEA:10220
Q8FH88,RHEA:10220
Q8FTM1,RHEA:10220
Q8G105,RHEA:10220
Q8G5G1,RHEA:10220
Q8KA14,RHEA:10220
Q8KEW9,RHEA:10220
Q8NQM8,RHEA:10220
Q8P2Y5,RHEA:10220
Q8P475,RHEA:10220
Q8PFT1,RHEA:10220
Q8PVK0,RHEA:10220
Q8R6V5,RHEA:10220
Q8RH57,RHEA:10220
Q8S9J2,RHEA:10220
Q8SRV7,RHEA:10220
Q8TSI1,RHEA:10220
Q8TXZ2,RHEA:10220
Q8U2H3,RHEA:10220
Q8UED2,RHEA:10220
Q8XG70,RHEA:10220
Q8XMN6,RHEA:10220
Q8Y240,RHEA:10220
Q8Y6T4,RHEA:10220
Q8YGV8,RHEA:10220
Q8YSU9,RHEA:10220
Q8ZE20,RHEA:10220
Q8ZW77,RHEA:10220
Q8ZYT7,RHEA:10220
Q91WQ3,RHEA:10220
Q92BB1,RHEA:10220
Q92HE8,RHEA:10220
Q92PK5,RHEA:10220
Q96YV3,RHEA:10220
Q979Z1,RHEA:10220
Q97KY6,RHEA:10220
Q97LC5,RHEA:10220
Q97NE3,RHEA:10220
Q98NS5,RHEA:10220
Q98Q81,RHEA:10220
Q99TD5,RHEA:10220
Q9A1U3,RHEA:10220
Q9A756,RHEA:10220
Q9CIH5,RHEA:10220
Q9CMQ8,RHEA:10220
Q9EUU8,RHEA:10220
Q9HKT3,RHEA:10220
Q9HN62,RHEA:10220
Q9HWP3,RHEA:10220
Q9I5Q3,RHEA:10220
Q9JVY6,RHEA:10220
Q9JXY5,RHEA:10220
Q9K7X9,RHEA:10220
Q9KU92,RHEA:10220
Q9KUQ0,RHEA:10220
Q9M876,RHEA:10220
Q9PGX7,RHEA:10220
Q9PKX8,RHEA:10220
Q9PN27,RHEA:10220
Q9PR27,RHEA:10220
Q9RJ50,RHEA:10220
Q9RR63,RHEA:10220
Q9V027,RHEA:10220
Q9W107,RHEA:10220
Q9WYU8,RHEA:10220
Q9Y2Z4,RHEA:10220
Q9YA64,RHEA:10220
Q9Z8I2,RHEA:10220
Q9ZCZ4,RHEA:10220
Q9ZL69,RHEA:10220
A3N2D3,RHEA:10224
A5UA83,RHEA:10224
A5WB73,RHEA:10224
A6VEZ4,RHEA:10224
A6VNE5,RHEA:10224
A7N5Q6,RHEA:10224
B0KR83,RHEA:10224
B1JFM7,RHEA:10224
B1LML3,RHEA:10224
B2JCI0,RHEA:10224
B2TX08,RHEA:10224
B3H2H2,RHEA:10224
B7LCG3,RHEA:10224
