Entry,rhea_id,source
Q4WLD4,RHEA:64336,current
Q4WLD5,RHEA:64332,current
Q4WQ95,RHEA:14621,current;marts
Q4WR16,RHEA:30987,current;marts
Q50EK2,MARTS_EXT_RXN_0216267ce7f4,marts
Q50EK2,MARTS_EXT_RXN_29bbf964d264,marts
Q50EK2,MARTS_EXT_RXN_3abc72608e40,marts
Q50EK2,RHEA:24316,current
Q50EK2,RHEA:25548,current
Q50EK2,RHEA:33987,current
Q50L36,RHEA:13369,current;marts
Q52QW5,MARTS_EXT_RXN_9bfd169ae97d,marts
Q54BE5,RHEA:73987,current;marts
Q54DR1,MARTS_EXT_RXN_68d7c7a6b97f,marts
Q54DR1,RHEA:32295,current
Q54DR1,RHEA:32299,current
Q54P86,RHEA:18081,marts
Q54P86,RHEA:53628,current;marts
Q54TW4,MARTS_EXT_RXN_86ad65662f49,marts
Q54TW4,RHEA:27421,current
Q54TW4,RHEA:27425,current
Q54TW4,RHEA:58172,current
Q54TW4,RHEA:68712,current
Q54YE1,RHEA:73983,current
Q54YE2,RHEA:16965,current
Q54YE2,RHEA:27425,current
Q54YE2,RHEA:68708,current
Q54YE2,RHEA:68824,current
Q54YE2,RHEA:73983,current
Q55012,RHEA:18081,current;marts
Q55D85,RHEA:21308,current;marts
Q55E23,RHEA:27421,current
Q55E23,RHEA:32691,current
Q55E23,RHEA:68824,current
Q56RZ3,RHEA:17653,current
Q56RZ3,RHEA:19361,current
Q56RZ3,RHEA:22408,current
Q56RZ7,RHEA:17653,current
Q56RZ7,RHEA:19361,current
Q56RZ7,RHEA:22408,current
Q58GE8,RHEA:16965,marts
Q5AR21,RHEA:49632,current
Q5AR34,RHEA:65132,current
Q5AR34,RHEA:65144,current
Q5AR34,RHEA:65156,current
Q5ATJ7,RHEA:49628,current
Q5ATK1,RHEA:65140,current
Q5CD82,RHEA:32543,marts
Q5D7Q8,RHEA:31007,marts
Q5GJ59,RHEA:32011,marts
Q5GJ59,RHEA:54052,current
Q5GJ60,MARTS_EXT_RXN_2ffb342ca060,marts
Q5GJ60,RHEA:10940,marts
Q5GJ60,RHEA:12869,current
Q5GJ60,RHEA:16965,current;marts
Q5GJ60,RHEA:24116,current
Q5GJ60,RHEA:25500,current;marts
Q5GJ60,RHEA:27425,marts
Q5GJ60,RHEA:28266,current;marts
Q5GJ60,RHEA:28282,current
Q5GJ60,RHEA:68708,marts
Q5KSN4,RHEA:25544,current;marts
Q5KSN5,RHEA:14841,current;marts
Q5MQ85,RHEA:14841,current;marts
Q5R6U3,MARTS_EXT_RXN_412a1f752827,marts
Q5R6U3,MARTS_EXT_RXN_68d7c7a6b97f,marts
Q5R6U3,RHEA:22228,current
Q5R6U3,RHEA:22232,current
Q5R6U3,RHEA:22672,current;marts
Q5R6U3,RHEA:32295,current
Q5R6U3,RHEA:32299,current
Q5SBP0,RHEA:25500,current;marts
Q5SBP1,RHEA:16965,current;marts
Q5SBP2,RHEA:20565,current;marts
Q5SBP3,RHEA:15809,current
Q5SBP3,RHEA:68708,marts
Q5SBP4,RHEA:28643,current;marts
Q5SBP5,RHEA:28639,marts
Q5SBP5,RHEA:31827,current
Q5SBP6,RHEA:12016,current;marts
Q5SBP7,RHEA:29483,current;marts
Q5SBP7,RHEA:30383,marts
Q5SBP7,RHEA:47052,current
Q5UB07,RHEA:32687,current;marts
Q5UB07,RHEA:32691,current
Q5W283,MARTS_EXT_RXN_1428f098b24c,marts
Q5W283,RHEA:28639,marts
Q5W283,RHEA:29487,current
Q5W283,RHEA:29491,current;marts
Q5W283,RHEA:33103,marts
Q5Z5B7,MARTS_EXT_RXN_9bfd169ae97d,marts
Q64K29,RHEA:12016,marts
Q66PX8,RHEA:28294,marts
Q66QH3,RHEA:25560,current;marts
Q672F7,RHEA:32687,current;marts
Q672F7,RHEA:32691,current
Q672F7,RHEA:68824,marts
Q672V6,RHEA:17653,current
Q672V6,RHEA:19361,current
Q672V6,RHEA:22408,current
Q673F9,RHEA:22220,marts
Q675L0,RHEA:25464,current;marts
Q675L1,RHEA:10940,marts
Q675L3,RHEA:25488,marts
Q675L3,RHEA:25496,marts
Q675L4,MARTS_EXT_RXN_3abc72608e40,marts
Q675L4,RHEA:14841,marts
Q675L4,RHEA:24316,current
Q675L4,RHEA:25548,current
Q675L5,RHEA:14841,marts
Q675L5,RHEA:24316,current
Q675L5,RHEA:25560,marts
Q675L5,RHEA:26128,current
Q675L6,RHEA:25436,marts
Q67DX4,RHEA:20912,marts
Q6A1B7,RHEA:12052,current;marts
Q6BDZ9,RHEA:25552,current;marts
Q6BE24,RHEA:30999,current;marts
Q6BE25,RHEA:21308,current;marts
Q6E7D7,RHEA:14841,marts
Q6E7D7,RHEA:25524,current
Q6EI12,MARTS_EXT_RXN_9bfd169ae97d,marts
Q6EJ97,RHEA:13369,current;marts
Q6ET36,RHEA:14841,current;marts
Q6F5G9,RHEA:25496,marts
Q6F5H0,RHEA:32559,marts
Q6F5H1,RHEA:32559,marts
Q6F5H2,RHEA:10940,marts
Q6F5H3,RHEA:10940,marts
Q6G6B2,MARTS_EXT_RXN_c38237fa511c,marts
Q6IW97,RHEA:31007,marts
Q6IWA3,RHEA:31007,marts
Q6JD70,MARTS_EXT_RXN_cffca17c4e58,marts
Q6JD70,RHEA:10940,marts
Q6JD70,RHEA:16965,marts
Q6JD70,RHEA:27425,current
Q6JD70,RHEA:28266,current;marts
Q6JD70,RHEA:30471,current;marts
Q6JD70,RHEA:31419,current
Q6JD70,RHEA:31991,current;marts
Q6JD70,RHEA:32031,current;marts
Q6JD70,RHEA:60016,current;marts
Q6JD73,MARTS_EXT_RXN_cffca17c4e58,marts
Q6JD73,RHEA:10940,marts
Q6JD73,RHEA:16965,marts
Q6JD73,RHEA:27425,current
Q6JD73,RHEA:28266,current;marts
Q6JD73,RHEA:30471,marts
Q6JD73,RHEA:31419,current
Q6JD73,RHEA:31427,current
Q6JD73,RHEA:31991,marts
Q6JD73,RHEA:31995,current
Q6JD73,RHEA:32031,current;marts
Q6JD73,RHEA:60016,marts
Q6JD73,RHEA:60020,current
Q6N3F2,RHEA:22672,marts
Q6PWU2,MARTS_EXT_RXN_dd89a5b3606f,marts
Q6PWU2,RHEA:32551,current
Q6Q3H2,RHEA:12016,marts
Q6Q3H2,RHEA:19825,marts
Q6Q3H2,RHEA:28294,marts
Q6Q3H2,RHEA:29511,current;marts
Q6Q3H2,RHEA:30383,current;marts
Q6Q3H2,RHEA:31895,marts
Q6Q3H3,RHEA:12016,current;marts
Q6Q3H3,RHEA:22436,current;marts
Q6QZW7,RHEA:21308,marts
Q6QZW8,RHEA:31007,marts
Q6SA60,RHEA:20912,marts
Q6TBY0,RHEA:20912,marts
Q6TH91,RHEA:12016,marts
Q6TH92,RHEA:12016,marts
Q6USK1,RHEA:32679,current;marts
Q6WAU0,RHEA:25641,current
Q6WAU0,RHEA:25645,current
Q6WAU1,RHEA:25649,current
Q6WP50,RHEA:27954,current;marts
Q6XDB5,RHEA:25488,current;marts
Q6XDB5,RHEA:25496,current;marts
Q6YN71,RHEA:12516,marts
Q6Z2X6,RHEA:21308,current;marts
Q6Z5I0,RHEA:14841,current;marts
Q6Z5J6,RHEA:25536,marts
Q6Z5J6,RHEA:25540,current
Q6ZH94,RHEA:24116,current
Q6ZH94,RHEA:68708,marts
Q6ZJL3,RHEA:28294,marts
Q70EZ6,RHEA:12016,marts
Q70EZ7,RHEA:12016,marts
Q71MJ3,RHEA:29511,marts
Q752X9,MARTS_EXT_RXN_68d7c7a6b97f,marts
Q752X9,RHEA:32295,current
Q752X9,RHEA:32299,current
Q75J90,RHEA:56984,current
Q75WN1,RHEA:10940,marts
Q764T8,RHEA:31383,current;marts
Q796C3,MARTS_EXT_RXN_92f6ef4d14a5,marts
Q796C3,RHEA:34255,current
Q7A3E1,MARTS_EXT_RXN_c38237fa511c,marts
Q7KWU0,RHEA:53632,current;marts
Q7KWU0,RHEA:68708,current
Q7KWU0,RHEA:68824,current
Q7LJF8,RHEA:12052,current;marts
Q7LJR6,RHEA:12052,current;marts
Q7S4Z6,RHEA:32295,current
Q7S4Z6,RHEA:32299,current
Q7X9A3,RHEA:19825,marts
Q7XAS7,RHEA:13369,current;marts
Q7XYS8,MARTS_EXT_RXN_08a2e34a37c3,marts
Q7XYS8,RHEA:14009,marts
Q7Z859,MARTS_EXT_RXN_55f4259a8324,marts
Q7Z859,MARTS_EXT_RXN_9bfd169ae97d,marts
Q7Z859,MARTS_EXT_RXN_e7770b1f70c7,marts
Q82IY3,RHEA:31699,current
Q82IY4,RHEA:18081,current;marts
Q82RR7,RHEA:32023,current;marts
Q84KL3,RHEA:25488,marts
Q84KL3,RHEA:32575,current
Q84KL4,MARTS_EXT_RXN_dd89a5b3606f,marts
Q84KL4,RHEA:32551,current
Q84KL5,RHEA:27421,current;marts
Q84KL6,RHEA:25488,current;marts
Q84LB2,RHEA:27421,current;marts
Q84LB2,RHEA:32679,marts
Q84LB2,RHEA:68708,marts
Q84LB2,RHEA:68824,marts
Q84LF0,RHEA:19825,marts
Q84LF0,RHEA:28635,current
Q84LF1,RHEA:19825,marts
Q84LF1,RHEA:28635,current
Q84LF2,RHEA:19825,marts
Q84LF2,RHEA:28635,current
Q84LG0,RHEA:19825,marts
Q84LG0,RHEA:28635,current
Q84NC8,RHEA:32687,current;marts
Q84NC8,RHEA:32691,current
Q84NC9,RHEA:16965,current
Q84NC9,RHEA:32687,current;marts
Q84ND0,RHEA:16965,current
Q84ND0,RHEA:32687,current;marts
Q84PE1,RHEA:31007,marts
Q84PE1,RHEA:31383,marts
Q84PE3,RHEA:31007,marts
Q84SM8,MARTS_EXT_RXN_33b3f74378db,marts
Q84SM8,RHEA:32539,current
Q84UU4,RHEA:28294,current;marts
Q84UU4,RHEA:31895,current;marts
Q84UU4,RHEA:33991,current
Q84UU4,RHEA:68712,current
Q84UU9,RHEA:16345,current;marts
Q84UV0,RHEA:24116,current
Q84UV0,RHEA:68708,marts
Q84ZW8,RHEA:15809,current
Q84ZW8,RHEA:22220,current;marts
Q84ZW8,RHEA:27425,current;marts
Q84ZW8,RHEA:27526,current;marts
Q84ZW8,RHEA:27530,marts
Q84ZW8,RHEA:27534,current
Q84ZW8,RHEA:32679,current;marts
Q84ZW8,RHEA:68708,marts
Q86II4,RHEA:16965,current
Q86II4,RHEA:32691,current
Q86II4,RHEA:68708,current
Q86II4,RHEA:68824,current
Q86II4,RHEA:73951,current
Q86II4,RHEA:73963,current
Q86II4,RHEA:73979,current
Q8BLN5,RHEA:14621,current;marts
Q8GSL7,RHEA:31007,marts
Q8GUE4,RHEA:32679,current;marts
Q8H2B4,RHEA:15809,current
Q8H2B4,RHEA:68708,marts
Q8L5J7,MARTS_EXT_RXN_33b3f74378db,marts
Q8L5K1,RHEA:10940,marts
Q8L5K2,RHEA:25496,marts
Q8L5K3,RHEA:10940,current;marts
Q8L5K4,MARTS_EXT_RXN_e275424c414b,marts
Q8L5K4,MARTS_EXT_RXN_fc09735a9f8b,marts
Q8L5K4,RHEA:10940,marts
Q8L5K4,RHEA:16965,marts
Q8L5K4,RHEA:25488,marts
Q8L5K4,RHEA:25496,marts
Q8L5K4,RHEA:25500,marts
Q8L5K4,RHEA:25508,marts
Q8L5K4,RHEA:32559,current;marts
Q8LSC2,RHEA:12516,current;marts
Q8LSC3,RHEA:12516,current;marts
Q8NIC1,RHEA:12052,current;marts
Q8NIC8,RHEA:12052,current;marts
Q8NID7,RHEA:12052,current;marts
Q8NIG9,RHEA:12052,current;marts
Q8NIH0,RHEA:12052,current;marts
Q8NIH3,RHEA:12052,current;marts
Q8NIH6,RHEA:12052,current;marts
Q8NJA1,RHEA:12052,current;marts
Q8RWT0,RHEA:31007,current;marts
Q8RWT0,RHEA:31383,current;marts
Q8RWT0,RHEA:31387,current;marts
Q8S3A5,RHEA:12516,marts
Q8S3A6,RHEA:12516,marts
Q8SA63,RHEA:28294,current;marts
Q8VWY3,RHEA:31003,marts
Q8VWY3,RHEA:31007,marts
Q8VWY3,RHEA:31383,marts
Q8VWY4,RHEA:21308,marts
Q8W1D0,MARTS_EXT_RXN_dd89a5b3606f,marts
Q8W3Z0,RHEA:31007,marts
Q8W3Z1,RHEA:31007,current;marts
Q8W3Z2,RHEA:31383,current;marts
Q8W3Z3,RHEA:21308,current;marts
Q8W3Z4,RHEA:21308,current;marts
Q8YN85,RHEA:12516,marts
Q92206,RHEA:25282,current
Q92459,MARTS_EXT_RXN_68d7c7a6b97f,marts
Q92459,RHEA:32295,current
Q92459,RHEA:32299,current
Q93WU1,RHEA:31007,marts
Q93X23,RHEA:10940,marts
Q93X23,RHEA:16965,current
Q93X23,RHEA:25488,marts
Q93X23,RHEA:25496,marts
Q93X23,RHEA:25508,marts
Q93YA3,RHEA:20912,current;marts
Q93YV0,RHEA:38155,current;marts
Q940E7,RHEA:10940,marts
Q941S0,RHEA:21308,marts
Q947C4,MARTS_EXT_RXN_3abc72608e40,marts
Q947C4,RHEA:14841,marts
Q947C4,RHEA:24316,current
Q947C4,RHEA:25548,current
Q948R6,RHEA:30451,current;marts
Q948Z0,MARTS_EXT_RXN_8d2492a66172,marts
Q948Z0,RHEA:25484,current
Q94G53,RHEA:25496,current;marts
Q94JS8,RHEA:27425,current;marts
Q96376,RHEA:24116,current
Q96376,RHEA:68708,marts
Q96WJ0,RHEA:14621,current;marts
Q96WT2,MARTS_EXT_RXN_dbc26311dec1,marts
Q96WT2,RHEA:14841,marts
Q96WT2,RHEA:25524,current
Q96WT2,RHEA:26213,current
Q99R75,MARTS_EXT_RXN_c38237fa511c,marts
Q9ACU1,MARTS_EXT_RXN_9bfd169ae97d,marts
Q9AJE3,RHEA:25617,current;marts
Q9AJE4,RHEA:25613,current;marts
Q9AR04,RHEA:18325,current;marts
Q9AR67,RHEA:12516,marts
Q9AR86,RHEA:13369,current;marts
Q9AXM7,RHEA:10940,marts
Q9C1W3,RHEA:25282,current
Q9C446,RHEA:17653,current
Q9C446,RHEA:19361,current
Q9C446,RHEA:22408,current
Q9C5M3,MARTS_EXT_RXN_455979525191,marts
Q9C5M3,RHEA:31003,current
Q9C5M3,RHEA:31007,current;marts
Q9C5M3,RHEA:31351,current
Q9C5M3,RHEA:31383,current;marts
Q9C748,RHEA:54056,marts
Q9F1V8,RHEA:32571,current;marts
Q9F1Y6,RHEA:32571,current;marts
Q9FI37,RHEA:26160,current;marts
Q9FJV8,RHEA:31875,current;marts
Q9FQ26,RHEA:12016,marts
Q9FQ27,RHEA:25444,current;marts
Q9FQM1,RHEA:21308,marts
Q9FR95,MARTS_EXT_RXN_8e685e0c0b69,marts
Q9FR95,RHEA:31035,current
Q9FT37,RHEA:20912,current;marts
Q9FUW5,RHEA:10940,marts
Q9FV72,RHEA:10940,marts
Q9FVL2,MARTS_EXT_RXN_12ea76795241,marts
Q9FXV8,RHEA:22220,marts
Q9FXY7,RHEA:27425,current;marts
Q9FZI2,RHEA:31887,marts
Q9HGZ6,MARTS_EXT_RXN_68d7c7a6b97f,marts
Q9HGZ6,RHEA:32295,current
Q9HGZ6,RHEA:32299,current
Q9K498,RHEA:25976,current
Q9K498,RHEA:25980,current
Q9K498,RHEA:25984,current
Q9K498,RHEA:25988,current
Q9K498,RHEA:27425,current
Q9K498,RHEA:32439,current
Q9K499,RHEA:25992,current;marts
Q9LKN1,RHEA:19525,marts
Q9LLR9,RHEA:26115,current;marts
Q9LRH7,RHEA:31007,current;marts
Q9LRH7,RHEA:31387,current;marts
Q9LRH8,RHEA:31007,current;marts
Q9LRR2,RHEA:66864,marts
Q9LRZ6,RHEA:16965,current
Q9LRZ6,RHEA:25496,marts
Q9LRZ6,RHEA:25508,marts
Q9LSF8,RHEA:13545,current
Q9LSF8,RHEA:55424,current
Q9LUE0,MARTS_EXT_RXN_95048e61f00d,marts
Q9LUE2,MARTS_EXT_RXN_3bed24cf1ac1,marts
Q9LVP7,RHEA:19525,marts
Q9LVY2,RHEA:31887,current;marts
Q9M7C9,RHEA:10940,marts
Q9M7C9,RHEA:12869,current
Q9M7C9,RHEA:25488,current;marts
Q9M7D0,RHEA:25500,current;marts
Q9M7D1,RHEA:25492,current
Q9M7D1,RHEA:25504,marts
Q9MB42,RHEA:31007,current;marts
Q9SAK2,RHEA:22220,current;marts
Q9SDW9,MARTS_EXT_RXN_68d7c7a6b97f,marts
Q9SLP9,RHEA:21308,current;marts
Q9SLW0,RHEA:14621,marts
Q9SLW1,RHEA:14621,marts
Q9SLW1,RHEA:31007,marts
Q9SLW1,RHEA:31383,marts
Q9SLW3,RHEA:31007,marts
Q9SLW3,RHEA:31383,marts
Q9SPN0,RHEA:15809,current
Q9SPN0,RHEA:68708,marts
Q9SPN1,RHEA:15809,current
Q9SPN1,RHEA:68708,marts
Q9SSU5,RHEA:31007,marts
Q9SSU8,MARTS_EXT_RXN_9bfd169ae97d,marts
Q9SSZ2,RHEA:21308,marts
Q9SW76,RHEA:10940,marts
Q9SW77,RHEA:19525,marts
Q9SXV6,RHEA:21308,current;marts
Q9SYN1,MARTS_EXT_RXN_6c228262ac8f,marts
Q9SYN1,RHEA:30451,marts
Q9SYN1,RHEA:31871,current;marts
Q9SYN1,RHEA:31879,current;marts
Q9T0J9,RHEA:26081,current;marts
Q9T0K1,RHEA:26081,current;marts
Q9UR08,RHEA:19825,current;marts
Q9UVY5,MARTS_EXT_RXN_324ed07f2f6e,marts
Q9UVY5,RHEA:14841,current;marts
Q9UVY5,RHEA:22220,current
Q9X839,MARTS_EXT_RXN_012d56c064db,marts
Q9X839,RHEA:12016,current;marts
Q9X839,RHEA:22436,current;marts
Q9X839,RHEA:30371,current
Q9XEH9,RHEA:22220,current;marts
Q9XEI0,RHEA:22220,current;marts
Q9XJ32,MARTS_EXT_RXN_12ea76795241,marts
Q9XJ32,RHEA:10340,current
Q9Y753,MARTS_EXT_RXN_68d7c7a6b97f,marts
Q9Y753,RHEA:32295,current
Q9Y753,RHEA:32299,current
Q9ZTN8,RHEA:14841,marts
Q9ZUH4,RHEA:16965,current
Q9ZUH4,RHEA:32687,current;marts
Q9ZUH4,RHEA:32691,current
QNC49769.1,MARTS_EXT_RXN_2e59d1c7b929,marts
QNC49769.1,MARTS_EXT_RXN_a330ce4c4099,marts
QND75951.1,RHEA:25536,marts
QND75951.1,RHEA:25556,marts
QND75952.1,MARTS_EXT_RXN_3abc72608e40,marts
QND75953.1,RHEA:14841,marts
R4HEK6,RHEA:32679,marts
R4I3I0,RHEA:19825,marts
R4JGL8,RHEA:32559,current;marts
R4JGL8,RHEA:32679,marts
R4JGM2,RHEA:32559,marts
R4JHV9,MARTS_EXT_RXN_dd89a5b3606f,marts
R4JJJ1,MARTS_EXT_RXN_dd89a5b3606f,marts
R4JJJ1,RHEA:32551,current
R4JJJ1,RHEA:32555,current
R4JJJ6,RHEA:32559,marts
R4JND2,MARTS_EXT_RXN_dd89a5b3606f,marts
R4JND9,RHEA:32559,current;marts
R4JQS2,MARTS_EXT_RXN_dd89a5b3606f,marts
R4JQS2,RHEA:10940,marts
R4JQS2,RHEA:16965,marts
R4JQS2,RHEA:25508,marts
R4JQS2,RHEA:32551,current
R4JQS2,RHEA:32555,current
R4JQS8,MARTS_EXT_RXN_dd89a5b3606f,marts
R4JQT5,RHEA:32559,current;marts
R4JQT5,RHEA:32679,marts
R4YXW8,RHEA:16965,current;marts
R4YXW8,RHEA:32691,current
R4YXW8,RHEA:68708,current;marts
R4YXW8,RHEA:68824,current;marts
R4YZC3,RHEA:16965,current;marts
R4YZC3,RHEA:32691,current
R4YZC3,RHEA:68708,current;marts
R4YZC3,RHEA:68824,current;marts
R9QMQ9,RHEA:25488,current;marts
R9QMQ9,RHEA:25496,current;marts
R9QMR0,RHEA:25488,current;marts
R9QMR0,RHEA:25496,current;marts
R9QMR1,RHEA:25488,marts
R9QMR1,RHEA:32575,current
R9QMR3,RHEA:25488,current;marts
R9QMR3,RHEA:25496,current;marts
R9QMR4,MARTS_EXT_RXN_96ac57c79326,marts
R9QMR4,RHEA:25492,current
R9QMR4,RHEA:25504,marts
R9QMR5,MARTS_EXT_RXN_dd89a5b3606f,marts
R9QMR5,RHEA:10940,marts
R9QMR5,RHEA:12869,current
R9QMR5,RHEA:25500,current;marts
R9QMR5,RHEA:32551,current
R9QMR5,RHEA:32555,current
R9QMR5,RHEA:32679,current;marts
R9QMR5,RHEA:60028,marts
R9QMR6,MARTS_EXT_RXN_33b3f74378db,marts
R9QMR6,MARTS_EXT_RXN_dd89a5b3606f,marts
R9QMR6,RHEA:25500,marts
R9QMR6,RHEA:32539,current
R9QMW1,RHEA:25488,current;marts
R9QMW1,RHEA:25492,current
R9QMW1,RHEA:25496,current;marts
R9QMW2,RHEA:25488,marts
R9QMW2,RHEA:32575,current
R9QMW3,RHEA:25492,current
R9QMW3,RHEA:25504,marts
R9QMW4,MARTS_EXT_RXN_33b3f74378db,marts
R9QMW4,MARTS_EXT_RXN_dd89a5b3606f,marts
R9QMW4,RHEA:25500,current;marts
R9QMW4,RHEA:32539,current
R9QMW5,RHEA:25488,current;marts
R9QMW5,RHEA:25496,current;marts
R9QMW7,RHEA:25492,current
R9QMW7,RHEA:25504,marts
R9QMW8,MARTS_EXT_RXN_33b3f74378db,marts
R9QMW8,MARTS_EXT_RXN_dd89a5b3606f,marts
R9QMW8,RHEA:25500,current;marts
R9QMW8,RHEA:32539,current
R9QMY8,MARTS_EXT_RXN_8d2492a66172,marts
R9QMY8,RHEA:16965,current
R9QMY8,RHEA:25484,current
R9QMY8,RHEA:25488,current;marts
R9QMY8,RHEA:25496,current;marts
R9QMY8,RHEA:32575,current
R9QMY8,RHEA:32687,current;marts
R9QMY9,RHEA:25488,current;marts
R9QMY9,RHEA:25496,current;marts
R9QMZ0,MARTS_EXT_RXN_dd89a5b3606f,marts
R9QMZ0,RHEA:16965,current;marts
R9QMZ0,RHEA:25508,current;marts
R9QMZ0,RHEA:32543,current;marts
R9QMZ0,RHEA:32551,current
R9UM72,RHEA:18721,marts
R9UPX6,RHEA:22220,marts
R9UPX9,MARTS_EXT_RXN_29704a84d49c,marts
R9W377,RHEA:10940,marts
R9WSX5,RHEA:12516,marts
S0DX56,RHEA:29511,marts
S0DX56,RHEA:52804,current
S0EA85,RHEA:14841,current;marts
S0EA85,RHEA:22220,current;marts
S0ECT9,RHEA:66640,current;marts
S0EGZ9,RHEA:66636,current;marts
S4SC87,RHEA:12516,marts
S4SC87,RHEA:29511,marts
SRA.SRR18681978,RHEA:25488,marts
SRA.SRR18681978,RHEA:67400,marts
SRA.SRR18681978,RHEA:68824,marts
T1RR71,MARTS_EXT_RXN_96ac57c79326,marts
T1RR71,RHEA:10940,marts
T1RR71,RHEA:25488,marts
T1RR71,RHEA:25500,marts
T1RR71,RHEA:25662,current
T1RR72,MARTS_EXT_RXN_96ac57c79326,marts
T1RR72,RHEA:10940,marts
T1RR72,RHEA:20565,current;marts
T1RR72,RHEA:25488,marts
T1RR72,RHEA:25500,marts
T1RR72,RHEA:25662,current
T1RR72,RHEA:68640,current
T1RRI5,RHEA:12516,marts
T1RRI5,RHEA:25452,current
T1RRI5,RHEA:68712,current;marts
T1RRI8,MARTS_EXT_RXN_96ac57c79326,marts
T1RRI8,RHEA:10940,marts
T1RRI8,RHEA:25488,marts
T1RRI8,RHEA:25500,marts
T1RRI8,RHEA:25662,current
T1RRJ4,MARTS_EXT_RXN_96ac57c79326,marts
T1RRJ4,RHEA:10940,marts
T1RRJ4,RHEA:20565,current;marts
T1RRJ4,RHEA:25488,marts
T1RRJ4,RHEA:25500,marts
T1RRJ4,RHEA:25662,current
T1RRJ4,RHEA:68640,current
T1RRJ6,RHEA:12516,marts
T1RRJ6,RHEA:25452,current
T1RRJ6,RHEA:68712,current;marts
T1RRL8,RHEA:25662,current
T1RRR9,MARTS_EXT_RXN_96ac57c79326,marts
T1RRR9,RHEA:10940,marts
T1RRR9,RHEA:16965,marts
T1RRR9,RHEA:20565,current;marts
T1RRR9,RHEA:25488,marts
T1RRR9,RHEA:25500,marts
T1RRR9,RHEA:25662,current
T1RRR9,RHEA:68640,current
T1RRS0,RHEA:12516,marts
T1RRS0,RHEA:25452,current
T1RRS0,RHEA:68712,current;marts
T1WGD9,RHEA:28294,marts
T2HPZ3,RHEA:28294,marts
U3KYL2,RHEA:28290,current;marts
U3LVL5,RHEA:12016,current;marts
U3LVL5,RHEA:31999,current;marts
U3LVZ7,RHEA:28294,current;marts
U3LW50,RHEA:28639,marts
U3LW50,RHEA:31827,current
U3LW50,RHEA:32011,marts
U3LW50,RHEA:54052,current
U5N0S4,RHEA:19525,marts
U5N1F1,MARTS_EXT_RXN_ed65fc0ae861,marts
U5PZT6,MARTS_EXT_RXN_6bd0977b42d0,marts
U5PZT6,RHEA:10940,marts
U5PZT6,RHEA:15809,current
U5PZT6,RHEA:16965,marts
U5PZT6,RHEA:24116,current
U5PZT6,RHEA:25436,current;marts
U5PZT6,RHEA:27425,current;marts
U5PZT6,RHEA:28266,current;marts
U5PZT6,RHEA:30471,marts
U5PZT6,RHEA:31427,current
U5PZT6,RHEA:32699,current;marts
U5PZT6,RHEA:68708,marts
U5PZT6,RHEA:68824,marts
U5Y4T6,RHEA:28294,marts
UPI0005ADA921,RHEA:14841,marts
UPI0005AE096B,MARTS_EXT_RXN_78399ec4fc85,marts
UPI41561.1,MARTS_EXT_RXN_be815318a50a,marts
UPI41567.1,RHEA:42988,marts
V6RPN0,RHEA:32295,current
V6RPN0,RHEA:32299,current
W0FFD7,RHEA:28290,current;marts
W4JX79,RHEA:34695,current;marts
W6HUT3,MARTS_EXT_RXN_96ac57c79326,marts
W6HUT3,MARTS_EXT_RXN_e275424c414b,marts
W6HUT3,MARTS_EXT_RXN_fc09735a9f8b,marts
W6HUT3,RHEA:16965,current
W6HUT3,RHEA:25488,marts
W6HUT3,RHEA:25496,marts
W6HUT3,RHEA:25500,current;marts
W6HUT3,RHEA:25504,current;marts
W6HUT3,RHEA:25508,marts
W6HUT3,RHEA:25662,current
W6HUT3,RHEA:25666,current
W6HUT3,RHEA:32559,current;marts
W6HUT3,RHEA:32563,current
W6HUT3,RHEA:68636,current
W6Q4Q9,RHEA:19825,current;marts
W6QAE7,RHEA:17653,current
W6QAE7,RHEA:78403,marts
W8NXF3,RHEA:12516,marts
W8QEG7,MARTS_EXT_RXN_7b0cfb7bb82c,marts
W8QMF8,MARTS_EXT_RXN_7b0cfb7bb82c,marts
WDE20676.1,RHEA:31999,marts
WDE20677.1,RHEA:12016,marts
WDE20677.1,RHEA:16965,marts
WDE20677.1,RHEA:68824,marts
WDE20678.1,RHEA:16965,marts
WDE20678.1,RHEA:31999,marts
WDE20678.1,RHEA:68824,marts
WDE20679.1,RHEA:16965,marts
WDE20679.1,RHEA:68824,marts
WFJ08646.1,MARTS_EXT_RXN_c47716e3c171,marts
WKM69310.1,MARTS_EXT_RXN_9d212bb94209,marts
WNV55396.1,MARTS_EXT_RXN_908734b433c3,marts
WNV55397.1,MARTS_EXT_RXN_98758b30deaf,marts
WP_020942948,MARTS_EXT_RXN_769df5ece0f3,marts
WP_020942948,MARTS_EXT_RXN_e056c9e6d498,marts
WP_020942948,MARTS_EXT_RXN_eba646fdd070,marts
WP_020942948,RHEA:41628,marts
WP_030431358.1,MARTS_EXT_RXN_51c6e7c89344,marts
WP_030431358.1,RHEA:53620,marts
WP_030431358.1,RHEA:78983,marts
WP_051165600.1,MARTS_EXT_RXN_51c6e7c89344,marts
WP_051714436,MARTS_EXT_RXN_51c6e7c89344,marts
WP_089795910.1,MARTS_EXT_RXN_e71ff45cbd78,marts
WP_089795910.1,RHEA:78979,marts
WP_091046421.1,MARTS_EXT_RXN_0718113ff706,marts
