row,protein_id,cif,norm
185,A0A085BHQ0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A085BHQ0-F1-model_v6.cif,1.0
186,A0A085WGK2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A085WGK2-F1-model_v6.cif,1.0
187,A0A085WK32,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A085WK32-F1-model_v6.cif,1.0
188,A0A085YXN0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A085YXN0-F1-model_v6.cif,0.99999994
189,A0A085YXN3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A085YXN3-F1-model_v6.cif,1.0
190,A0A085Z9Z5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A085Z9Z5-F1-model_v6.cif,1.0
191,A0A085ZBC3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A085ZBC3-F1-model_v6.cif,1.0
192,A0A085ZCK6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A085ZCK6-F1-model_v6.cif,1.0
193,A0A086A3J9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A086A3J9-F1-model_v6.cif,1.0
194,A0A086A3K0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A086A3K0-F1-model_v6.cif,0.99999994
195,A0A086A6X8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A086A6X8-F1-model_v6.cif,1.0
196,A0A086N7C8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A086N7C8-F1-model_v6.cif,1.0
197,A0A086STV4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A086STV4-F1-model_v6.cif,0.99999994
198,A0A086SU69,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A086SU69-F1-model_v6.cif,1.0
199,A0A086T3S0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A086T3S0-F1-model_v6.cif,0.99999994
200,A0A086T7D5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A086T7D5-F1-model_v6.cif,0.99999994
201,A0A086TEQ9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A086TEQ9-F1-model_v6.cif,1.0
202,A0A087G1P4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A087G1P4-F1-model_v6.cif,1.0
203,A0A087G1V0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A087G1V0-F1-model_v6.cif,1.0
204,A0A087G3X4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A087G3X4-F1-model_v6.cif,0.99999994
205,A0A087GFQ0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A087GFQ0-F1-model_v6.cif,1.0
206,A0A087HG55,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A087HG55-F1-model_v6.cif,1.0
207,A0A088CN86,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A088CN86-F1-model_v6.cif,1.0
208,A0A090CLS4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A090CLS4-F1-model_v6.cif,0.99999994
209,A0A094YZ24,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A094YZ24-F1-model_v6.cif,1.0
210,A0A096VR74,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A096VR74-F1-model_v6.cif,1.0
211,A0A097ZPE6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A097ZPE6-F1-model_v6.cif,1.0
212,A0A097ZQA4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A097ZQA4-F1-model_v6.cif,0.99999994
213,A0A097ZQB6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A097ZQB6-F1-model_v6.cif,1.0
214,A0A097ZQD0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A097ZQD0-F1-model_v6.cif,1.0
215,A0A097ZQD1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A097ZQD1-F1-model_v6.cif,1.0
216,A0A098D1R2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A098D1R2-F1-model_v6.cif,1.0
217,A0A098DDE7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A098DDE7-F1-model_v6.cif,1.0
218,A0A098DVT4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A098DVT4-F1-model_v6.cif,1.0
219,A0A0A0KAJ1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A0KAJ1-F1-model_v6.cif,1.0
220,A0A0A0L2M0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A0L2M0-F1-model_v6.cif,1.0
221,A0A0A0L337,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A0L337-F1-model_v6.cif,1.0
222,A0A0A0LFN0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A0LFN0-F1-model_v6.cif,1.0
223,A0A0A0LJZ1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A0LJZ1-F1-model_v6.cif,1.0
224,A0A0A0LMW4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A0LMW4-F1-model_v6.cif,1.0
225,A0A0A0LMX2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A0LMX2-F1-model_v6.cif,0.99999994
226,A0A0A0LX82,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A0LX82-F1-model_v6.cif,1.0
227,A0A0A0QUT9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A0QUT9-F1-model_v6.cif,1.0
228,A0A0A1TMX2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A1TMX2-F1-model_v6.cif,0.9999999
229,A0A0A2J1U9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A2J1U9-F1-model_v6.cif,0.99999994
230,A0A0A2JC36,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A2JC36-F1-model_v6.cif,1.0
231,A0A0A2JK86,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A2JK86-F1-model_v6.cif,1.0
232,A0A0A2KHR8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A2KHR8-F1-model_v6.cif,1.0
233,A0A0A2KJT3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A2KJT3-F1-model_v6.cif,0.99999994
234,A0A0A2KQ58,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A2KQ58-F1-model_v6.cif,0.99999994
235,A0A0A2L9S1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A2L9S1-F1-model_v6.cif,1.0
236,A0A0A2LHA0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A2LHA0-F1-model_v6.cif,1.0
237,A0A0A2MCS5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A2MCS5-F1-model_v6.cif,1.0
238,A0A0A2TAY8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A2TAY8-F1-model_v6.cif,1.0
239,A0A0A7DNP0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A7DNP0-F1-model_v6.cif,1.0
240,A0A0A7LRQ7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0A7LRQ7-F1-model_v6.cif,1.0
241,A0A0B0MPF8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B0MPF8-F1-model_v6.cif,1.0
242,A0A0B0N3N9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B0N3N9-F1-model_v6.cif,0.99999994
243,A0A0B0NUB2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B0NUB2-F1-model_v6.cif,1.0
244,A0A0B0NZ75,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B0NZ75-F1-model_v6.cif,0.9999999
245,A0A0B0P5M5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B0P5M5-F1-model_v6.cif,1.0
246,A0A0B2WN72,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B2WN72-F1-model_v6.cif,1.0
247,A0A0B2WRD3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B2WRD3-F1-model_v6.cif,1.0
248,A0A0B4GR36,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B4GR36-F1-model_v6.cif,1.0
249,A0A0B4GVT1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B4GVT1-F1-model_v6.cif,1.0
250,A0A0B4H214,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B4H214-F1-model_v6.cif,1.0
251,A0A0B4KE90,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B4KE90-F1-model_v6.cif,1.0
252,A0A0B4L8B1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B4L8B1-F1-model_v6.cif,1.0000001
253,A0A0B4VFP0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B4VFP0-F1-model_v6.cif,0.99999994
254,A0A0B4XBT3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B4XBT3-F1-model_v6.cif,1.0
255,A0A0B5I5P0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B5I5P0-F1-model_v6.cif,1.0
256,A0A0B5RNJ4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B5RNJ4-F1-model_v6.cif,1.0
257,A0A0B7FXK8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0B7FXK8-F1-model_v6.cif,0.99999994
258,A0A0C1RGM3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C1RGM3-F1-model_v6.cif,1.0
259,A0A0C2IW61,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C2IW61-F1-model_v6.cif,1.0
260,A0A0C2RLD5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C2RLD5-F1-model_v6.cif,1.0
261,A0A0C2S7R3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C2S7R3-F1-model_v6.cif,0.99999994
262,A0A0C2SCU5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C2SCU5-F1-model_v6.cif,1.0
263,A0A0C2TFL3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C2TFL3-F1-model_v6.cif,1.0
264,A0A0C2TFR0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C2TFR0-F1-model_v6.cif,1.0
265,A0A0C2ZQY6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C2ZQY6-F1-model_v6.cif,1.0
266,A0A0C3AK51,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C3AK51-F1-model_v6.cif,0.99999994
267,A0A0C3B2M7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C3B2M7-F1-model_v6.cif,1.0
268,A0A0C3BUK7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C3BUK7-F1-model_v6.cif,1.0
269,A0A0C3D179,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C3D179-F1-model_v6.cif,0.99999994
270,A0A0C3DW10,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C3DW10-F1-model_v6.cif,1.0
271,A0A0C3DW15,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C3DW15-F1-model_v6.cif,1.0
272,A0A0C3DWK0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C3DWK0-F1-model_v6.cif,1.0
273,A0A0C3EBA9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C3EBA9-F1-model_v6.cif,0.99999994
274,A0A0C3GX91,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C3GX91-F1-model_v6.cif,0.99999994
275,A0A0C3K2Z9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C3K2Z9-F1-model_v6.cif,0.99999994
276,A0A0C3KVC0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C3KVC0-F1-model_v6.cif,0.9999999
277,A0A0C3MF46,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C3MF46-F1-model_v6.cif,1.0
278,A0A0C3MF69,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C3MF69-F1-model_v6.cif,0.99999994
279,A0A0C3MF90,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C3MF90-F1-model_v6.cif,0.99999994
280,A0A0C3PLZ6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C3PLZ6-F1-model_v6.cif,0.99999994
281,A0A0C4DST9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C4DST9-F1-model_v6.cif,1.0
282,A0A0C4DXE1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C4DXE1-F1-model_v6.cif,0.99999994
283,A0A0C4E438,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C4E438-F1-model_v6.cif,0.99999994
284,A0A0C9SKH3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C9SKH3-F1-model_v6.cif,1.0
285,A0A0C9SRP8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C9SRP8-F1-model_v6.cif,1.0
286,A0A0C9T8N1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C9T8N1-F1-model_v6.cif,1.0
287,A0A0C9TPA5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C9TPA5-F1-model_v6.cif,1.0
288,A0A0C9TVR0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C9TVR0-F1-model_v6.cif,0.99999994
289,A0A0C9U7U5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C9U7U5-F1-model_v6.cif,0.99999994
290,A0A0C9UCE9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C9UCE9-F1-model_v6.cif,0.99999994
291,A0A0C9UCV1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C9UCV1-F1-model_v6.cif,1.0
292,A0A0C9UUK6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C9UUK6-F1-model_v6.cif,1.0
293,A0A0C9UV01,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C9UV01-F1-model_v6.cif,1.0
294,A0A0C9VAH4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C9VAH4-F1-model_v6.cif,1.0
295,A0A0C9W4U2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C9W4U2-F1-model_v6.cif,0.99999994
296,A0A0C9WNP1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C9WNP1-F1-model_v6.cif,1.0
297,A0A0C9XHU2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C9XHU2-F1-model_v6.cif,0.99999994
298,A0A0C9YJ48,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0C9YJ48-F1-model_v6.cif,1.0
299,A0A0D0AAZ5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D0AAZ5-F1-model_v6.cif,1.0
300,A0A0D0BLM1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D0BLM1-F1-model_v6.cif,1.0
301,A0A0D0BTR9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D0BTR9-F1-model_v6.cif,1.0
302,A0A0D0CKM9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D0CKM9-F1-model_v6.cif,1.0
303,A0A0D0CM27,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D0CM27-F1-model_v6.cif,0.99999994
304,A0A0D0CNG6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D0CNG6-F1-model_v6.cif,1.0
305,A0A0D0PXE2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D0PXE2-F1-model_v6.cif,1.0
306,A0A0D0Q328,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D0Q328-F1-model_v6.cif,1.0
307,A0A0D0UTN7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D0UTN7-F1-model_v6.cif,1.0
308,A0A0D0WPE8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D0WPE8-F1-model_v6.cif,0.99999994
309,A0A0D0X088,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D0X088-F1-model_v6.cif,0.99999994
310,A0A0D2A3M7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D2A3M7-F1-model_v6.cif,1.0
311,A0A0D2KML3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D2KML3-F1-model_v6.cif,1.0
312,A0A0D2NJJ1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D2NJJ1-F1-model_v6.cif,0.99999994
313,A0A0D2PJ06,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D2PJ06-F1-model_v6.cif,1.0
314,A0A0D2QR17,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D2QR17-F1-model_v6.cif,0.99999994
315,A0A0D2R283,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D2R283-F1-model_v6.cif,0.99999994
316,A0A0D2RPS2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D2RPS2-F1-model_v6.cif,0.99999994
317,A0A0D2SEI1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D2SEI1-F1-model_v6.cif,1.0
318,A0A0D2SN38,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D2SN38-F1-model_v6.cif,0.99999994
319,A0A0D2U1X4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D2U1X4-F1-model_v6.cif,1.0
320,A0A0D2V1H6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D2V1H6-F1-model_v6.cif,1.0
321,A0A0D2ZRH5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D2ZRH5-F1-model_v6.cif,1.0
322,A0A0D2ZV96,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D2ZV96-F1-model_v6.cif,1.0
323,A0A0D3ALX6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3ALX6-F1-model_v6.cif,1.0
324,A0A0D3AU44,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3AU44-F1-model_v6.cif,0.99999994
325,A0A0D3BBB1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3BBB1-F1-model_v6.cif,0.9999999
326,A0A0D3BEF6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3BEF6-F1-model_v6.cif,1.0
327,A0A0D3BKI9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3BKI9-F1-model_v6.cif,1.0
328,A0A0D3BT26,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3BT26-F1-model_v6.cif,1.0
329,A0A0D3BU59,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3BU59-F1-model_v6.cif,1.0
330,A0A0D3BV79,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3BV79-F1-model_v6.cif,1.0
331,A0A0D3BV82,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3BV82-F1-model_v6.cif,0.99999994
332,A0A0D3C1E0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3C1E0-F1-model_v6.cif,1.0
333,A0A0D3D910,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3D910-F1-model_v6.cif,1.0
334,A0A0D3DD83,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3DD83-F1-model_v6.cif,0.99999994
335,A0A0D3DMA5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3DMA5-F1-model_v6.cif,1.0
336,A0A0D3EB26,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3EB26-F1-model_v6.cif,0.99999994
337,A0A0D3F4V4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3F4V4-F1-model_v6.cif,1.0
338,A0A0D3FK27,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3FK27-F1-model_v6.cif,1.0
339,A0A0D3FRW0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3FRW0-F1-model_v6.cif,0.99999994
340,A0A0D3FUD1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3FUD1-F1-model_v6.cif,0.99999994
341,A0A0D3FUD6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3FUD6-F1-model_v6.cif,0.99999994
342,A0A0D3FUD9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3FUD9-F1-model_v6.cif,0.99999994
343,A0A0D3GWQ5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-A0A0D3GWQ5-F1-model_v6.cif,1.0
